chr	start	stop	pop
18	10644	2405381	ASN
18	2405380	3542109	ASN
18	3542107	5154579	ASN
18	5154578	7133195	ASN
18	7133194	8467006	ASN
18	8467004	10845315	ASN
18	10845313	12024369	ASN
18	12024368	14439640	ASN
18	14439639	21905883	ASN
18	19485844	23210512	ASN
18	20790476	25315559	ASN
18	22895523	26445152	ASN
18	24025116	28180913	ASN
18	25760877	29849522	ASN
18	27429487	31788704	ASN
18	29368667	33845019	ASN
18	31424983	36214633	ASN
18	33794596	38258387	ASN
18	35838351	39399997	ASN
18	36979961	41187974	ASN
18	38767938	43410769	ASN
18	40990734	45341921	ASN
18	42921886	46575106	ASN
18	44155069	48681984	ASN
18	46208355	50204629	ASN
18	47730999	53535067	ASN
18	51061437	54849901	ASN
18	52517132	57291433	ASN
18	54958664	59710475	ASN
18	57377707	60565570	ASN
18	58232803	62610996	ASN
18	60278229	64151763	ASN
18	61818997	65231430	ASN
18	62898666	67439324	ASN
18	65106561	68538686	ASN
18	66205923	71146241	ASN
18	68813477	72429681	ASN
18	70096916	75270804	ASN
18	72982759	76747398	ASN
18	74459354	78215853	ASN
18	75975853	79389289	ASN
19	80840	759261	ASN
19	759261	1347382	ASN
19	1347381	3179692	ASN
19	3179690	5377026	ASN
19	5377037	6893549	ASN
19	6893560	8906017	ASN
19	9016693	9273201	ASN
19	9383877	11738634	ASN
19	11849449	12389335	ASN
19	12500149	15537337	ASN
19	15648148	16638397	ASN
19	16749208	20110504	ASN
19	20221313	21640062	ASN
19	21822864	23283252	ASN
19	23466054	27250203	ASN
19	27741111	29299067	ASN
19	29789974	30109885	ASN
19	30600792	31949118	ASN
19	32440024	33714321	ASN
19	34205226	35977376	ASN
19	36468278	38235811	ASN
19	38726451	40940630	ASN
19	41446535	41442778	ASN
19	41948683	43358303	ASN
19	43862455	45075785	ASN
19	45579043	46831152	ASN
19	47334409	48589855	ASN
19	49093112	50831015	ASN
19	51334271	52482094	ASN
19	52985347	54230309	ASN
19	54734184	55149524	ASN
19	55660892	56683690	ASN
19	57195058	58607472	ASN
20	60479	2263393	ASN
20	2244039	3166378	ASN
20	3147024	5434922	ASN
20	5415568	6689320	ASN
20	6669967	8621458	ASN
20	8602105	9610550	ASN
20	9591197	11034056	ASN
20	11014704	12173630	ASN
20	12154278	13708678	ASN
20	13689325	15563031	ASN
20	15543676	17773154	ASN
20	17753799	19129957	ASN
20	19110601	21702585	ASN
20	21683223	22760026	ASN
20	22740664	24080329	ASN
20	24060965	32459995	ASN
20	31047798	36332369	ASN
20	34960772	38326322	ASN
20	36954724	40455203	ASN
20	39083843	42569780	ASN
20	41198420	44431497	ASN
20	43060137	46185593	ASN
20	44814232	48582292	ASN
20	47198830	50623121	ASN
20	49239658	53855833	ASN
20	52472372	55567283	ASN
20	54142341	57937538	ASN
20	56512594	59529510	ASN
20	58104565	61667084	ASN
20	60242140	62189954	ASN
20	60765010	63557740	ASN
20	62189093	64333810	ASN
21	9411243	14470606	ASN
21	15842927	16517623	ASN
21	17889943	17960089	ASN
21	19332406	19684466	ASN
21	21056780	21511287	ASN
21	22883608	23961263	ASN
21	25333578	25098435	ASN
21	26470748	27752756	ASN
21	29125075	29474075	ASN
21	30846395	31442152	ASN
21	32814465	34035642	ASN
21	35407943	34983476	ASN
21	36355773	36668583	ASN
21	38040881	38458697	ASN
21	39830620	40017383	ASN
21	41389310	41901419	ASN
21	43321528	43083895	ASN
21	44504005	44756212	ASN
21	46176127	45611867	ASN
21	47031781	46699840	ASN
22	16050408	17100657	ASN
22	17581547	18074265	ASN
22	18557031	19924719	ASN
22	19912242	21632538	ASN
22	21986827	23056159	ASN
22	23398337	24813382	ASN
22	25209349	26128378	ASN
22	26524344	27837402	ASN
22	28233390	30558410	ASN
22	30954397	32269520	ASN
22	32665507	34464934	ASN
22	34860926	36057560	ASN
22	36453608	37581983	ASN
22	37977990	40131056	ASN
22	40527060	42294812	ASN
22	42690818	44599066	ASN
22	44994946	46519152	ASN
22	46915049	47816380	ASN
22	48212129	49407097	ASN
22	49800746	50804870	ASN
1	10583	1641723	AFR
1	1577084	2433551	AFR
1	2364990	3233781	AFR
1	3150345	4224127	AFR
1	4284187	4794254	AFR
1	4854314	5854827	AFR
1	5914887	7110659	AFR
1	7170719	8142348	AFR
1	8202408	9305950	AFR
1	9366009	10583376	AFR
1	10643433	11179956	AFR
1	11240013	12046787	AFR
1	12106844	13624075	AFR
1	13950570	14825242	AFR
1	15151738	15757997	AFR
1	16084492	16849191	AFR
1	17175686	18241728	AFR
1	18568222	18914574	AFR
1	19241068	20109898	AFR
1	20436391	21650839	AFR
1	21977332	22410236	AFR
1	22736729	23119779	AFR
1	23446272	24201071	AFR
1	24527561	24982532	AFR
1	25309023	26155098	AFR
1	26481589	27076428	AFR
1	27402919	29687894	AFR
1	30160741	29806317	AFR
1	30279164	30692993	AFR
1	31165840	31688399	AFR
1	32154000	33907291	AFR
1	34372892	34851216	AFR
1	35316817	35280700	AFR
1	35746301	36861103	AFR
1	37326704	38408748	AFR
1	38874420	39628231	AFR
1	40093903	40470896	AFR
1	40936568	41509478	AFR
1	41975149	42995306	AFR
1	43460977	44617378	AFR
1	45083050	46433751	AFR
1	46899423	47539104	AFR
1	48004776	48603400	AFR
1	49069072	50127334	AFR
1	50593006	51076190	AFR
1	51541862	52649803	AFR
1	53115475	53370827	AFR
1	53836499	54200488	AFR
1	54666161	54760173	AFR
1	55225846	55286701	AFR
1	55752374	56715047	AFR
1	57180720	57919515	AFR
1	58385187	59022409	AFR
1	59488081	59994267	AFR
1	60459939	60892654	AFR
1	61358326	62338468	AFR
1	62804139	63164456	AFR
1	63630127	63793559	AFR
1	64259230	65140208	AFR
1	65605891	66308138	AFR
1	66773821	67130094	AFR
1	67595777	68199655	AFR
1	68665338	69325739	AFR
1	69791422	70480946	AFR
1	70946629	72044059	AFR
1	72509742	72881337	AFR
1	73347020	74549242	AFR
1	75014926	75528331	AFR
1	75994016	76263331	AFR
1	76729016	77229856	AFR
1	77695541	78795882	AFR
1	79261567	79635021	AFR
1	80100706	80597458	AFR
1	81063143	81383440	AFR
1	81849125	82098568	AFR
1	82564252	83366640	AFR
1	83832323	84378812	AFR
1	84844495	85474767	AFR
1	85940450	86483454	AFR
1	86949137	87990363	AFR
1	88456046	89600744	AFR
1	90066303	91405530	AFR
1	91871087	92472884	AFR
1	92938441	93988817	AFR
1	94454373	94848481	AFR
1	95314037	96131308	AFR
1	96596864	96996539	AFR
1	97462095	98336627	AFR
1	98802183	99090932	AFR
1	99556488	100299628	AFR
1	100765184	101217399	AFR
1	101682955	101957855	AFR
1	102423411	103108256	AFR
1	103573812	103829210	AFR
1	104371832	104441928	AFR
1	104984550	104870510	AFR
1	105413132	105546002	AFR
1	106088624	107333152	AFR
1	107875774	108725739	AFR
1	109268361	109792318	AFR
1	110334940	110694066	AFR
1	111236688	111804870	AFR
1	112347492	113210126	AFR
1	113752748	114109864	AFR
1	114652486	115337972	AFR
1	115880593	116808645	AFR
1	117351267	118296003	AFR
1	118838626	119293520	AFR
1	119836143	145651397	AFR
1	145783664	143399179	AFR
1	148953844	151167283	AFR
1	151139759	152565378	AFR
1	152537854	153357443	AFR
1	153329919	154797231	AFR
1	154769707	156366253	AFR
1	156336044	157185772	AFR
1	157155562	158757585	AFR
1	158727375	158934954	AFR
1	158904744	160952157	AFR
1	160921947	161705320	AFR
1	161675110	163374805	AFR
1	163344595	163979135	AFR
1	163948372	165223641	AFR
1	165192878	166395387	AFR
1	166364624	167131124	AFR
1	167100361	168598111	AFR
1	168567349	168726999	AFR
1	168696237	169678296	AFR
1	169647437	171074791	AFR
1	171043932	171679617	AFR
1	171648757	173333167	AFR
1	173302306	175120738	AFR
1	175089874	177047693	AFR
1	177016829	177967944	AFR
1	177937079	178974297	AFR
1	178943432	180152696	AFR
1	180121831	181175761	AFR
1	181144897	182455141	AFR
1	182424276	183583909	AFR
1	183553044	183963092	AFR
1	183932226	184984851	AFR
1	184953983	185001390	AFR
1	184970522	187084659	AFR
1	187053791	188791258	AFR
1	188760389	189935352	AFR
1	189904482	191900058	AFR
1	191869188	192822076	AFR
1	192791206	193538390	AFR
1	193507520	194312626	AFR
1	194281756	195186849	AFR
1	195155979	196209218	AFR
1	196178348	196766884	AFR
1	196736014	198127442	AFR
1	198096572	199269948	AFR
1	199239076	200051675	AFR
1	200020803	201660611	AFR
1	201629739	202853133	AFR
1	202822261	204011624	AFR
1	203980752	204961540	AFR
1	204930668	205517893	AFR
1	205487021	206868932	AFR
1	207042277	207705296	AFR
1	207878641	208822503	AFR
1	208995848	209552226	AFR
1	209725571	210453523	AFR
1	210626867	211201113	AFR
1	211374455	212172666	AFR
1	212346008	214238109	AFR
1	214411452	214960698	AFR
1	215134041	216556092	AFR
1	216729434	218122056	AFR
1	218295398	219081235	AFR
1	219254577	220359187	AFR
1	220532529	220978287	AFR
1	221151629	221686435	AFR
1	221859777	223458726	AFR
1	223632068	224751310	AFR
1	224939012	225366480	AFR
1	225554182	226624043	AFR
1	226811744	227495767	AFR
1	227683468	229233738	AFR
1	229369485	230641690	AFR
1	230777436	231259775	AFR
1	231395521	232675517	AFR
1	232811263	233624620	AFR
1	233760366	234628208	AFR
1	234763954	235999292	AFR
1	236162592	236745890	AFR
1	236909190	237664456	AFR
1	237827756	238562462	AFR
1	238725762	239403230	AFR
1	239566530	240400548	AFR
1	240563848	241419049	AFR
1	241582349	241909116	AFR
1	242072418	242883346	AFR
1	243046648	244096403	AFR
1	244259705	244960951	AFR
1	245124253	245803465	AFR
1	245966767	246443900	AFR
1	246607202	247976754	AFR
1	248140056	248945267	AFR
2	10133	341834	AFR
2	341834	1165877	AFR
2	1161563	1685073	AFR
2	1688845	2826038	AFR
2	2829810	3385534	AFR
2	3389305	4272351	AFR
2	4319941	5568066	AFR
2	5708198	6168669	AFR
2	6308801	6905506	AFR
2	7045637	8502455	AFR
2	8642585	9767495	AFR
2	9907624	10830891	AFR
2	10971017	11618095	AFR
2	11758221	12928206	AFR
2	13068332	14164865	AFR
2	14304990	14250612	AFR
2	14390736	14915557	AFR
2	15055681	16369194	AFR
2	16550462	17281203	AFR
2	17462470	19007074	AFR
2	19188347	20201851	AFR
2	20401612	20642882	AFR
2	20842642	21703234	AFR
2	21926106	22206357	AFR
2	22429229	23313780	AFR
2	23536651	24465186	AFR
2	24688055	26553259	AFR
2	26776127	28264521	AFR
2	28487388	29232613	AFR
2	29455479	30192949	AFR
2	30415815	30505000	AFR
2	30727866	31344508	AFR
2	31567374	32273190	AFR
2	32498259	33508129	AFR
2	33733196	34272123	AFR
2	34497190	34590798	AFR
2	34815865	35386260	AFR
2	35611326	36239627	AFR
2	36466770	37377135	AFR
2	37604278	37906038	AFR
2	38133181	38657962	AFR
2	38885104	39853740	AFR
2	40080880	40279656	AFR
2	40506796	41157021	AFR
2	41384161	41862140	AFR
2	42089280	43085066	AFR
2	43312204	44048936	AFR
2	44276075	45181130	AFR
2	45408269	45900710	AFR
2	46127849	46496072	AFR
2	46723211	47579968	AFR
2	47807107	48726046	AFR
2	48953185	49342295	AFR
2	49569434	50592558	AFR
2	50819696	52105582	AFR
2	52332720	52559405	AFR
2	52786543	53634500	AFR
2	53861637	54458803	AFR
2	54685940	55976344	AFR
2	56203479	57202247	AFR
2	57429382	58618964	AFR
2	58846099	60501051	AFR
2	60728186	62200974	AFR
2	62428109	64598478	AFR
2	64825612	65071512	AFR
2	65298646	66100707	AFR
2	66327841	66998341	AFR
2	67225473	67805621	AFR
2	68032753	69118339	AFR
2	69345471	70352693	AFR
2	70579825	71712487	AFR
2	71939617	72948974	AFR
2	73176103	74136465	AFR
2	74363592	74744891	AFR
2	74972018	75954464	AFR
2	76181590	76664472	AFR
2	76891598	77851655	AFR
2	78078781	78615995	AFR
2	78843121	79821529	AFR
2	80048655	80577425	AFR
2	80804550	81393447	AFR
2	81620571	82464683	AFR
2	82691807	84144570	AFR
2	84371694	85159021	AFR
2	85386144	86516126	AFR
2	86743249	91589398	AFR
2	91777440	96682372	AFR
2	97348109	97528959	AFR
2	98145422	98646090	AFR
2	99262553	99929393	AFR
2	100545855	100723600	AFR
2	101340062	101620655	AFR
2	102237117	102692343	AFR
2	103308802	104573410	AFR
2	105189868	105258238	AFR
2	105874695	106791811	AFR
2	107408267	107540391	AFR
2	108156847	108924679	AFR
2	109541135	110276253	AFR
2	111033830	111280632	AFR
2	112038209	112719306	AFR
2	113476883	113307547	AFR
2	114065124	114850247	AFR
2	115607824	115300616	AFR
2	116058192	116019204	AFR
2	116776780	117064299	AFR
2	117821875	118195381	AFR
2	118952957	119502018	AFR
2	120259594	120600898	AFR
2	121358474	122465873	AFR
2	123223449	123974934	AFR
2	124732511	125005760	AFR
2	125763337	127015016	AFR
2	127772592	128555024	AFR
2	129312598	129107765	AFR
2	129865338	129859624	AFR
2	130617197	130716609	AFR
2	131474182	132883052	AFR
2	133640625	134401079	AFR
2	135158650	135227994	AFR
2	135985564	136872270	AFR
2	137629840	137638240	AFR
2	138395810	138122993	AFR
2	138880563	139054360	AFR
2	139811930	139474828	AFR
2	140232398	140578562	AFR
2	141336131	142035533	AFR
2	142793102	143168954	AFR
2	143926523	144547627	AFR
2	145305194	146496542	AFR
2	147254110	147419971	AFR
2	148177539	148511920	AFR
2	149269489	149353881	AFR
2	150210395	150334530	AFR
2	151191044	151141532	AFR
2	151998046	151638056	AFR
2	152494570	152609692	AFR
2	153466206	153558053	AFR
2	154414566	154534906	AFR
2	155391418	155909118	AFR
2	156765630	157775223	AFR
2	158631735	158720294	AFR
2	159576806	159524206	AFR
2	160380717	161246027	AFR
2	162102538	162559130	AFR
2	163415640	163368759	AFR
2	164225269	164348542	AFR
2	165205052	165678478	AFR
2	166534988	166634118	AFR
2	167490628	167955314	AFR
2	168811824	168896441	AFR
2	169752951	169416217	AFR
2	170272727	170222640	AFR
2	171079150	171232077	AFR
2	172088587	172272421	AFR
2	173137149	172794135	AFR
2	173658863	173688412	AFR
2	174553140	174725072	AFR
2	175589800	176499710	AFR
2	177364438	177688385	AFR
2	178553113	179472508	AFR
2	180337235	180449438	AFR
2	181314165	181401369	AFR
2	182266096	181982804	AFR
2	182847531	183491514	AFR
2	184356242	184050446	AFR
2	184915173	185381657	AFR
2	186246384	186048670	AFR
2	186913397	188031937	AFR
2	188896664	188886137	AFR
2	189750863	190078172	AFR
2	190942898	191009378	AFR
2	191874104	191729446	AFR
2	192594172	194258433	AFR
2	195123157	195188220	AFR
2	196052944	196444295	AFR
2	197309019	196964407	AFR
2	197829131	198388804	AFR
2	199253528	199063742	AFR
2	199928465	200057449	AFR
2	200922172	201997613	AFR
2	202862336	203581234	AFR
2	204445957	204934525	AFR
2	205799248	205643021	AFR
2	206507745	207254051	AFR
2	208118775	208886051	AFR
2	209750775	209978090	AFR
2	210842814	211330045	AFR
2	212194770	211981660	AFR
2	212846385	213149810	AFR
2	214014534	214381053	AFR
2	215245777	215585817	AFR
2	216450540	216688295	AFR
2	217553018	217964151	AFR
2	218828874	218984911	AFR
2	219849633	220052335	AFR
2	220917056	220944950	AFR
2	221809670	222121977	AFR
2	222986696	223311662	AFR
2	224176380	224068182	AFR
2	224932899	224501684	AFR
2	225366401	225806117	AFR
2	226670833	226668550	AFR
2	227533266	227253115	AFR
2	228117831	227946692	AFR
2	228811408	229204885	AFR
2	230069601	230462505	AFR
2	231327220	231720130	AFR
2	232584840	232500432	AFR
2	233365142	233101223	AFR
2	233965933	234101819	AFR
2	235010463	235064513	AFR
2	235973157	235859821	AFR
2	236768465	236785480	AFR
2	237694123	237738841	AFR
2	238647484	238615227	AFR
2	239523868	239701023	AFR
2	240622717	240445438	AFR
2	241384855	241210318	AFR
2	242149733	242147200	AFR
3	60157	634714	AFR
3	676398	1050184	AFR
3	1091868	1998081	AFR
3	2039765	2684470	AFR
3	2726154	3545869	AFR
3	3587553	4836084	AFR
3	4877768	5760727	AFR
3	5802414	6803283	AFR
3	6844970	7561353	AFR
3	7603040	8632036	AFR
3	8673722	9302670	AFR
3	9344354	9930283	AFR
3	9971967	11060072	AFR
3	11101758	11672867	AFR
3	11714341	12386302	AFR
3	12427801	13691341	AFR
3	13732840	14776397	AFR
3	14817904	16242523	AFR
3	16284030	17353473	AFR
3	17394965	19083990	AFR
3	19125482	20333074	AFR
3	20374566	21483433	AFR
3	21524925	22375468	AFR
3	22416959	23082366	AFR
3	23123857	23608256	AFR
3	23649747	24369445	AFR
3	24410936	25418634	AFR
3	25460125	26835711	AFR
3	26877202	27917190	AFR
3	27958681	28976070	AFR
3	29017561	29772311	AFR
3	29813802	30621062	AFR
3	30662554	31024806	AFR
3	31066298	32082542	AFR
3	32124034	32424810	AFR
3	32466302	33212550	AFR
3	33254042	34158158	AFR
3	34199650	34772609	AFR
3	34814101	35494522	AFR
3	35536014	36790989	AFR
3	36832480	37492267	AFR
3	37533758	38315022	AFR
3	38356513	39380626	AFR
3	39422117	40043334	AFR
3	40084825	40857673	AFR
3	40899164	42293931	AFR
3	42335423	43761126	AFR
3	43802618	45354627	AFR
3	45396119	46616133	AFR
3	46657623	47587535	AFR
3	47629025	49378599	AFR
3	49416032	52030341	AFR
3	52064357	53852430	AFR
3	53886457	55233883	AFR
3	55267911	56399988	AFR
3	56434016	58566602	AFR
3	58552329	59918291	AFR
3	59904017	60822972	AFR
3	60808666	62372752	AFR
3	62358427	63159834	AFR
3	63145510	64493605	AFR
3	64479281	65599168	AFR
3	65584843	65846944	AFR
3	65832619	66854772	AFR
3	66905196	67783071	AFR
3	67833495	69381018	AFR
3	69430169	70842626	AFR
3	70891777	72479822	AFR
3	72528973	73192321	AFR
3	73241472	74047343	AFR
3	74096494	74497612	AFR
3	74546763	75328757	AFR
3	75377908	76110612	AFR
3	76159763	77104025	AFR
3	77153176	77760582	AFR
3	77809733	78975767	AFR
3	79024917	79523395	AFR
3	79572545	81377737	AFR
3	81426888	82454997	AFR
3	82504148	83278258	AFR
3	83327409	85345592	AFR
3	85394742	85522384	AFR
3	85571534	87039516	AFR
3	87088666	87540839	AFR
3	87589989	88320028	AFR
3	88369178	93786465	AFR
3	93505309	94536842	AFR
3	94255686	96338964	AFR
3	96057808	97641862	AFR
3	97360706	98583605	AFR
3	98302449	99327109	AFR
3	99045953	99976887	AFR
3	99695731	100874996	AFR
3	100593840	102183936	AFR
3	101902780	103308501	AFR
3	103027345	103730662	AFR
3	103449506	104861952	AFR
3	104580796	105620101	AFR
3	105338945	106617217	AFR
3	106336064	107517605	AFR
3	107236452	108917862	AFR
3	108636709	110376215	AFR
3	110095062	111211621	AFR
3	110930468	112223321	AFR
3	111942168	112876965	AFR
3	112595812	114230139	AFR
3	113948986	115690778	AFR
3	115409625	116595761	AFR
3	116314608	117726183	AFR
3	117445030	119184615	AFR
3	118903462	120430361	AFR
3	120149208	121412047	AFR
3	121130894	122626242	AFR
3	122345089	123708737	AFR
3	123427584	124562051	AFR
3	124280898	125217529	AFR
3	124936373	126495138	AFR
3	126213981	127350220	AFR
3	127069063	127752886	AFR
3	127471729	128466174	AFR
3	128185017	128924474	AFR
3	128643317	130306528	AFR
3	130025371	131654926	AFR
3	131373770	132730582	AFR
3	132449426	133856134	AFR
3	133574978	134975406	AFR
3	134694248	136355078	AFR
3	136073920	138052940	AFR
3	137771782	139313654	AFR
3	139032496	140236190	AFR
3	139955032	141049911	AFR
3	140768753	142200229	AFR
3	141919071	142972357	AFR
3	142691199	143815292	AFR
3	143534134	145167120	AFR
3	144884907	145799970	AFR
3	145517757	147250150	AFR
3	146967937	149434346	AFR
3	149152133	150812869	AFR
3	150530656	151594270	AFR
3	151312058	152571746	AFR
3	152289535	153687470	AFR
3	153405259	154466779	AFR
3	154184568	156432532	AFR
3	156150321	157449720	AFR
3	157167509	158347494	AFR
3	158065283	159556951	AFR
3	159274740	160685926	AFR
3	160403714	161806701	AFR
3	161524489	162625441	AFR
3	162343229	163537280	AFR
3	163255068	164256970	AFR
3	163974758	165338141	AFR
3	165055929	166218415	AFR
3	165936203	167576606	AFR
3	167294394	169474828	AFR
3	169192616	170660662	AFR
3	170378451	171321840	AFR
3	171039629	172168347	AFR
3	171886137	172864049	AFR
3	172581839	174148187	AFR
3	173865977	175333965	AFR
3	175051754	176314185	AFR
3	176031973	177723979	AFR
3	177441767	178027094	AFR
3	177744882	179855797	AFR
3	179573585	180805456	AFR
3	180523244	182217286	AFR
3	181935074	183251651	AFR
3	182969439	184606414	AFR
3	184324202	185848176	AFR
3	185565964	186976552	AFR
3	186694340	187744080	AFR
3	187461868	188679562	AFR
3	188397350	189735009	AFR
3	189452798	190545078	AFR
3	190262867	191506636	AFR
3	191224425	192578284	AFR
3	192296073	193383201	AFR
3	193100990	194169945	AFR
3	193887734	194819730	AFR
3	194540459	195917949	AFR
3	195644820	196661152	AFR
3	196388023	197355322	AFR
3	197082193	198219751	AFR
4	10240	693722	AFR
4	687511	1682916	AFR
4	1684643	2303500	AFR
4	2305227	2833015	AFR
4	2834742	3844058	AFR
4	3845785	4243864	AFR
4	4245591	4764864	AFR
4	4766591	5399290	AFR
4	5401017	5641463	AFR
4	5643190	6519596	AFR
4	6521323	7146751	AFR
4	7148478	7537516	AFR
4	7539243	8155255	AFR
4	8156982	9215358	AFR
4	9217084	9406980	AFR
4	9408706	11049462	AFR
4	11051086	12320569	AFR
4	12322193	13002970	AFR
4	13004594	14031894	AFR
4	14033518	14804438	AFR
4	14806062	16013973	AFR
4	16015596	16577679	AFR
4	16579302	17465040	AFR
4	17466663	17796135	AFR
4	17797758	19070125	AFR
4	19071748	20086654	AFR
4	20088277	21334330	AFR
4	21335953	22318371	AFR
4	22319994	22831059	AFR
4	22832682	23922452	AFR
4	23924075	25469070	AFR
4	25470692	26834599	AFR
4	26836221	27703544	AFR
4	27705166	28221236	AFR
4	28222858	29312301	AFR
4	29313923	30153005	AFR
4	30154627	31203895	AFR
4	31205517	32258916	AFR
4	32260538	33198977	AFR
4	33200599	34355804	AFR
4	34357426	36302230	AFR
4	36303852	37254076	AFR
4	37255698	38284936	AFR
4	38286557	39425400	AFR
4	39427020	40391447	AFR
4	40393464	41220702	AFR
4	41222719	42661353	AFR
4	42663370	43143439	AFR
4	43145456	44137196	AFR
4	44139213	45187907	AFR
4	45189924	46052674	AFR
4	46054691	47410249	AFR
4	47412266	47708568	AFR
4	47710585	48821963	AFR
4	48823980	52951696	AFR
4	53817863	53791229	AFR
4	54657396	54885962	AFR
4	55752128	55680526	AFR
4	56546693	56564756	AFR
4	57430922	57212813	AFR
4	58078979	58068877	AFR
4	58935043	59219673	AFR
4	60085391	60000887	AFR
4	60866605	60956204	AFR
4	61821922	61504943	AFR
4	62370661	62375254	AFR
4	63240972	62977569	AFR
4	63843287	63474936	AFR
4	64340654	63882004	AFR
4	64747722	65262507	AFR
4	66128225	65754962	AFR
4	66620680	66172107	AFR
4	67037825	67193444	AFR
4	68059162	67592663	AFR
4	68458381	68735943	AFR
4	69601661	70183435	AFR
4	71049152	71150785	AFR
4	72016502	71936489	AFR
4	72802206	72989792	AFR
4	73855509	73861163	AFR
4	74726880	74706017	AFR
4	75631228	75906004	AFR
4	76827157	76798469	AFR
4	77719622	77413728	AFR
4	78334882	78173680	AFR
4	79094834	79163000	AFR
4	80084154	80286948	AFR
4	81208102	81204967	AFR
4	82126121	82451318	AFR
4	83372471	83365585	AFR
4	84286738	84368172	AFR
4	85289325	85682392	AFR
4	86603545	86832386	AFR
4	87753539	88316585	AFR
4	89237737	89313797	AFR
4	90234948	90639462	AFR
4	91560613	92529784	AFR
4	93450935	93312193	AFR
4	94233344	94176838	AFR
4	95097989	95393214	AFR
4	96314365	95984079	AFR
4	96905230	96862095	AFR
4	97783246	98788073	AFR
4	99709224	99808431	AFR
4	100729588	100975880	AFR
4	101897037	101785754	AFR
4	102706911	103455047	AFR
4	104376204	103883339	AFR
4	104804496	104784350	AFR
4	105705507	105586850	AFR
4	106508007	106900503	AFR
4	107821660	107900075	AFR
4	108821231	110404508	AFR
4	111325664	112326210	AFR
4	113247366	114744684	AFR
4	115665840	116122195	AFR
4	117043351	117466985	AFR
4	118388140	118189698	AFR
4	119110853	120472722	AFR
4	121393877	121228965	AFR
4	122150120	122643722	AFR
4	123564877	123466709	AFR
4	124387864	124942883	AFR
4	125864038	125830487	AFR
4	126751642	126902301	AFR
4	127823456	128567570	AFR
4	129488725	129670787	AFR
4	130591942	130362999	AFR
4	131284154	131238372	AFR
4	132159527	132820965	AFR
4	133742120	133707120	AFR
4	134628275	134996760	AFR
4	135917915	135208133	AFR
4	136129288	136327489	AFR
4	137248644	136911404	AFR
4	137832558	137313714	AFR
4	138234868	138196499	AFR
4	139117653	138686640	AFR
4	139607794	140641339	AFR
4	141562493	141416492	AFR
4	142337646	143486089	AFR
4	144407242	144597160	AFR
4	145518312	146089627	AFR
4	147010779	148216474	AFR
4	149137625	150005380	AFR
4	150926532	151861182	AFR
4	152782334	153556658	AFR
4	154477810	154136358	AFR
4	155057510	154851705	AFR
4	155772857	155598840	AFR
4	156519992	156525540	AFR
4	157446692	156971224	AFR
4	157892376	157204478	AFR
4	158125630	157828897	AFR
4	158750049	159438874	AFR
4	160360026	160195223	AFR
4	161116375	161489681	AFR
4	162410833	162492663	AFR
4	163413815	163858342	AFR
4	164779494	164301835	AFR
4	165222987	164902492	AFR
4	165823644	166097099	AFR
4	167018251	166930934	AFR
4	167852085	168492617	AFR
4	169413768	169855359	AFR
4	170776510	171638021	AFR
4	172559172	173131115	AFR
4	174052266	174508442	AFR
4	175429593	175454816	AFR
4	176375967	176374031	AFR
4	177295182	177231722	AFR
4	178152876	179012051	AFR
4	179933205	179666982	AFR
4	180588135	181239206	AFR
4	182160359	181868461	AFR
4	182789614	183013058	AFR
4	183934211	183521404	AFR
4	184442557	184408550	AFR
4	185329704	185061748	AFR
4	185982902	185793463	AFR
4	186714617	186470526	AFR
4	187391680	187307127	AFR
4	188228281	188234339	AFR
4	189155493	188626106	AFR
4	189547260	189510839	AFR
4	190431993	190122439	AFR
5	11940	402846	AFR
5	402961	1234676	AFR
5	1234791	1935459	AFR
5	1935573	2723647	AFR
5	2723761	3104821	AFR
5	3104935	3778959	AFR
5	3779073	4399214	AFR
5	4399327	5405902	AFR
5	5406015	6338345	AFR
5	6338458	7184083	AFR
5	7184196	8445847	AFR
5	8445960	9536148	AFR
5	9536260	11302941	AFR
5	11303053	12781218	AFR
5	12781330	14733443	AFR
5	14733552	15549341	AFR
5	15549450	16592791	AFR
5	16592900	17093755	AFR
5	17093864	18129295	AFR
5	18129404	18743186	AFR
5	18743295	19916840	AFR
5	19916949	20561064	AFR
5	20561173	22152232	AFR
5	22152341	22656918	AFR
5	22657027	23439041	AFR
5	23439150	24365854	AFR
5	24365963	25719443	AFR
5	25719552	26360799	AFR
5	26360908	26937729	AFR
5	26937837	27368190	AFR
5	27368297	28719987	AFR
5	28720094	29714706	AFR
5	29714813	30565962	AFR
5	30566069	31762445	AFR
5	31762552	32724700	AFR
5	32724806	33594295	AFR
5	33594400	35049161	AFR
5	35049266	36664683	AFR
5	36664785	38142851	AFR
5	38142953	39438149	AFR
5	39438251	40219018	AFR
5	40219120	41432223	AFR
5	41432325	42858177	AFR
5	42858279	43473429	AFR
5	43473531	44826967	AFR
5	44827069	50867564	AFR
5	50163398	52837836	AFR
5	52133670	53377056	AFR
5	52672886	55032995	AFR
5	54328823	56121275	AFR
5	55417102	57039200	AFR
5	56335027	58044162	AFR
5	57339989	58604692	AFR
5	57900519	60274802	AFR
5	59570629	60545789	AFR
5	59841616	62325054	AFR
5	61620881	63238684	AFR
5	62534511	63922719	AFR
5	63218546	64189042	AFR
5	63484869	65787744	AFR
5	65083571	67213874	AFR
5	66509702	68112528	AFR
